Covered ID,Cell Size,CenterX,CenterY,Boundary Length,Volume Fraction,Laplacian
0,0.03125,0.515625,-0.890625,0,0,0
0,0.03125,0.546875,-0.890625,0,0,0
0,0.03125,0.578125,-0.890625,0,0,0
0,0.03125,0.609375,-0.890625,0,0,0
0,0.03125,0.640625,-0.890625,0,0,0
0,0.03125,0.671875,-0.890625,0,0,0
0,0.03125,0.703125,-0.890625,0,0,0
0,0.03125,0.734375,-0.890625,0,0,0
0,0.03125,0.765625,-0.890625,0,0,0
0,0.03125,0.796875,-0.890625,0,0,0
0,0.03125,0.828125,-0.890625,0,0,0
0,0.03125,0.859375,-0.890625,0,0,0
0,0.03125,0.890625,-0.890625,0,0,0
0,0.03125,0.921875,-0.890625,0,0,0
0,0.03125,0.953125,-0.890625,0,0,0
0,0.03125,0.984375,-0.890625,0,0,0
0,0.03125,-0.984375,-0.859375,0,0,0
0,0.03125,-0.953125,-0.859375,0,0,0
0,0.03125,-0.921875,-0.859375,0,0,0
0,0.03125,-0.890625,-0.859375,0,0,0
0,0.03125,-0.859375,-0.859375,0,0,0
0,0.03125,-0.828125,-0.859375,0,0,0
0,0.03125,-0.796875,-0.859375,0,0,0
0,0.03125,-0.765625,-0.859375,0,0,0
0,0.03125,-0.734375,-0.859375,0,0,0
0,0.03125,-0.703125,-0.859375,0,0,0
0,0.03125,-0.671875,-0.859375,0,0,0
0,0.03125,-0.640625,-0.859375,0,0,0
0,0.03125,-0.609375,-0.859375,0,0,0
0,0.03125,-0.578125,-0.859375,0,0,0
2,0.03125,-0.546875,-0.859375,0.00648898,0.00965626,6408.75
2,0.03125,-0.515625,-0.859375,0.0364745,0.411771,1553.9
2,0.03125,-0.484375,-0.859375,0.018238,0.927015,1260.81
1,0.03125,-0.453125,-0.859375,0,1,1664
1,0.03125,-0.421875,-0.859375,0,1,1792
1,0.03125,-0.390625,-0.859375,0,1,1920
1,0.03125,-0.359375,-0.859375,0,1,2048
1,0.03125,-0.328125,-0.859375,0,1,2176
1,0.03125,-0.296875,-0.859375,0,1,2304
1,0.03125,-0.265625,-0.859375,0,1,2432
1,0.03125,-0.234375,-0.859375,0,1,2560
1,0.03125,-0.203125,-0.859375,0,1,2688
1,0.03125,-0.171875,-0.859375,0,1,2816
1,0.03125,-0.140625,-0.859375,0,1,2944
1,0.03125,-0.109375,-0.859375,0,1,3072
1,0.03125,-0.078125,-0.859375,0,1,3200
1,0.03125,-0.046875,-0.859375,0,1,3328
1,0.03125,-0.015625,-0.859375,0,1,3456
1,0.03125,0.015625,-0.859375,0,1,3584
1,0.03125,0.046875,-0.859375,0,1,3712
1,0.03125,0.078125,-0.859375,0,1,3840
1,0.03125,0.109375,-0.859375,0,1,3968
1,0.03125,0.140625,-0.859375,0,1,4096
1,0.03125,0.171875,-0.859375,0,1,4224
1,0.03125,0.203125,-0.859375,0,1,4352
1,0.03125,0.234375,-0.859375,0,1,4480
1,0.03125,0.265625,-0.859375,0,1,4608
1,0.03125,0.296875,-0.859375,0,1,4736
1,0.03125,0.328125,-0.859375,0,1,4864
1,0.03125,0.359375,-0.859375,0,1,4992
1,0.03125,0.390625,-0.859375,0,1,5120
1,0.03125,0.421875,-0.859375,0,1,5248
1,0.03125,0.453125,-0.859375,0,1,5376
2,0.03125,0.484375,-0.859375,0.018238,0.927016,4392.02
2,0.03125,0.515625,-0.859375,0.0364745,0.411775,5592.75
2,0.03125,0.546875,-0.859375,0.00648898,0.0096561,23625.8
0,0.03125,0.578125,-0.859375,0,0,0
0,0.03125,0.609375,-0.859375,0,0,0
0,0.03125,0.640625,-0.859375,0,0,0
0,0.03125,0.671875,-0.859375,0,0,0
0,0.03125,0.703125,-0.859375,0,0,0
0,0.03125,0.734375,-0.859375,0,0,0
0,0.03125,0.765625,-0.859375,0,0,0
0,0.03125,0.796875,-0.859375,0,0,0
0,0.03125,0.828125,-0.859375,0,0,0
0,0.03125,0.859375,-0.859375,0,0,0
0,0.03125,0.890625,-0.859375,0,0,0
0,0.03125,0.921875,-0.859375,0,0,0
0,0.03125,0.953125,-0.859375,0,0,0
0,0.03125,0.984375,-0.859375,0,0,0
0,0.03125,-0.984375,-0.828125,0,0,0
0,0.03125,-0.953125,-0.828125,0,0,0
0,0.03125,-0.921875,-0.828125,0,0,0
0,0.03125,-0.890625,-0.828125,0,0,0
0,0.03125,-0.859375,-0.828125,0,0,0
0,0.03125,-0.828125,-0.828125,0,0,0
0,0.03125,-0.796875,-0.828125,0,0,0
0,0.03125,-0.765625,-0.828125,0,0,0
0,0.03125,-0.734375,-0.828125,0,0,0
0,0.03125,-0.703125,-0.828125,0,0,0
0,0.03125,-0.671875,-0.828125,0,0,0
0,0.03125,-0.640625,-0.828125,0,0,0
0,0.03125,-0.609375,-0.828125,0,0,0
2,0.03125,-0.578125,-0.828125,0.0249614,0.149775,1733.51
2,0.03125,-0.546875,-0.828125,0.0308408,0.776293,960.277
1,0.03125,-0.515625,-0.828125,0,1,1280
1,0.03125,-0.484375,-0.828125,0,1,1408
1,0.03125,-0.453125,-0.828125,0,1,1536
1,0.03125,-0.421875,-0.828125,0,1,1664
1,0.03125,-0.390625,-0.828125,0,1,1792
1,0.03125,-0.359375,-0.828125,0,1,1920
1,0.03125,-0.328125,-0.828125,0,1,2048
1,0.03125,-0.296875,-0.828125,0,1,2176
1,0.03125,-0.265625,-0.828125,0,1,2304
1,0.03125,-0.234375,-0.828125,0,1,2432
1,0.03125,-0.203125,-0.828125,0,1,2560
1,0.03125,-0.171875,-0.828125,0,1,2688
1,0.03125,-0.140625,-0.828125,0,1,2816
1,0.03125,-0.109375,-0.828125,0,1,2944
1,0.03125,-0.078125,-0.828125,0,1,3072
1,0.03125,-0.046875,-0.828125,0,1,3200
1,0.03125,-0.015625,-0.828125,0,1,3328
1,0.03125,0.015625,-0.828125,0,1,3456
1,0.03125,0.046875,-0.828125,0,1,3584
1,0.03125,0.078125,-0.828125,0,1,3712
1,0.03125,0.109375,-0.828125,0,1,3840
1,0.03125,0.140625,-0.828125,0,1,3968
1,0.03125,0.171875,-0.828125,0,1,4096
1,0.03125,0.203125,-0.828125,0,1,4224
1,0.03125,0.234375,-0.828125,0,1,4352
1,0.03125,0.265625,-0.828125,0,1,4480
1,0.03125,0.296875,-0.828125,0,1,4608
1,0.03125,0.328125,-0.828125,0,1,4736
1,0.03125,0.359375,-0.828125,0,1,4864
1,0.03125,0.390625,-0.828125,0,1,4992
1,0.03125,0.421875,-0.828125,0,1,5120
1,0.03125,0.453125,-0.828125,0,1,5248
1,0.03125,0.484375,-0.828125,0,1,5376
1,0.03125,0.515625,-0.828125,0,1,5504
2,0.03125,0.546875,-0.828125,0.0308408,0.776291,4363.09
2,0.03125,0.578125,-0.828125,0.0249614,0.149774,8176.42
0,0.03125,0.609375,-0.828125,0,0,0
0,0.03125,0.640625,-0.828125,0,0,0
0,0.03125,0.671875,-0.828125,0,0,0
0,0.03125,0.703125,-0.828125,0,0,0
0,0.03125,0.734375,-0.828125,0,0,0
0,0.03125,0.765625,-0.828125,0,0,0
0,0.03125,0.796875,-0.828125,0,0,0
0,0.03125,0.828125,-0.828125,0,0,0
0,0.03125,0.859375,-0.828125,0,0,0
0,0.03125,0.890625,-0.828125,0,0,0
0,0.03125,0.921875,-0.828125,0,0,0
0,0.03125,0.953125,-0.828125,0,0,0
0,0.03125,0.984375,-0.828125,0,0,0
0,0.03125,-0.984375,-0.796875,0,0,0
0,0.03125,-0.953125,-0.796875,0,0,0
0,0.03125,-0.921875,-0.796875,0,0,0
0,0.03125,-0.890625,-0.796875,0,0,0
0,0.03125,-0.859375,-0.796875,0,0,0
0,0.03125,-0.828125,-0.796875,0,0,0
0,0.03125,-0.796875,-0.796875,0,0,0
0,0.03125,-0.765625,-0.796875,0,0,0
0,0.03125,-0.734375,-0.796875,0,0,0
0,0.03125,-0.703125,-0.796875,0,0,0
0,0.03125,-0.671875,-0.796875,0,0,0
0,0.03125,-0.640625,-0.796875,0,0,0
2,0.03125,-0.609375,-0.796875,0.0384168,0.364855,1002.52
2,0.03125,-0.578125,-0.796875,0.0133427,0.956609,768.451
1,0.03125,-0.546875,-0.796875,0,1,1024
1,0.03125,-0.515625,-0.796875,0,1,1152
1,0.03125,-0.484375,-0.796875,0,1,1280
1,0.03125,-0.453125,-0.796875,0,1,1408
1,0.03125,-0.421875,-0.796875,0,1,1536
1,0.03125,-0.390625,-0.796875,0,1,1664
1,0.03125,-0.359375,-0.796875,0,1,1792
1,0.03125,-0.328125,-0.796875,0,1,1920
1,0.03125,-0.296875,-0.796875,0,1,2048
1,0.03125,-0.265625,-0.796875,0,1,2176
1,0.03125,-0.234375,-0.796875,0,1,2304
1,0.03125,-0.203125,-0.796875,0,1,2432
1,0.03125,-0.171875,-0.796875,0,1,2560
1,0.03125,-0.140625,-0.796875,0,1,2688
1,0.03125,-0.109375,-0.796875,0,1,2816
1,0.03125,-0.078125,-0.796875,0,1,2944
1,0.03125,-0.046875,-0.796875,0,1,3072
1,0.03125,-0.015625,-0.796875,0,1,3200
1,0.03125,0.015625,-0.796875,0,1,3328
1,0.03125,0.046875,-0.796875,0,1,3456
1,0.03125,0.078125,-0.796875,0,1,3584
1,0.03125,0.109375,-0.796875,0,1,3712
1,0.03125,0.140625,-0.796875,0,1,3840
1,0.03125,0.171875,-0.796875,0,1,3968
1,0.03125,0.203125,-0.796875,0,1,4096
1,0.03125,0.234375,-0.796875,0,1,4224
1,0.03125,0.265625,-0.796875,0,1,4352
1,0.03125,0.296875,-0.796875,0,1,4480
1,0.03125,0.328125,-0.796875,0,1,4608
1,0.03125,0.359375,-0.796875,0,1,4736
1,0.03125,0.390625,-0.796875,0,1,4864
1,0.03125,0.421875,-0.796875,0,1,4992
1,0.03125,0.453125,-0.796875,0,1,5120
1,0.03125,0.484375,-0.796875,0,1,5248
1,0.03125,0.515625,-0.796875,0,1,5376
1,0.03125,0.546875,-0.796875,0,1,5504
2,0.03125,0.578125,-0.796875,0.0133427,0.956606,4684.82
2,0.03125,0.609375,-0.796875,0.0384168,0.364858,6232.63
0,0.03125,0.640625,-0.796875,0,0,0
0,0.03125,0.671875,-0.796875,0,0,0
0,0.03125,0.703125,-0.796875,0,0,0
0,0.03125,0.734375,-0.796875,0,0,0
0,0.03125,0.765625,-0.796875,0,0,0
0,0.03125,0.796875,-0.796875,0,0,0
0,0.03125,0.828125,-0.796875,0,0,0
0,0.03125,0.859375,-0.796875,0,0,0
0,0.03125,0.890625,-0.796875,0,0,0
0,0.03125,0.921875,-0.796875,0,0,0
0,0.03125,0.953125,-0.796875,0,0,0
0,0.03125,0.984375,-0.796875,0,0,0
0,0.03125,-0.984375,-0.765625,0,0,0
0,0.03125,-0.953125,-0.765625,0,0,0
0,0.03125,-0.921875,-0.765625,0,0,0
0,0.03125,-0.890625,-0.765625,0,0,0
0,0.03125,-0.859375,-0.765625,0,0,0
0,0.03125,-0.828125,-0.765625,0,0,0
0,0.03125,-0.796875,-0.765625,0,0,0
0,0.03125,-0.765625,-0.765625,0,0,0
0,0.03125,-0.734375,-0.765625,0,0,0
0,0.03125,-0.703125,-0.765625,0,0,0
2,0.03125,-0.671875,-0.765625,0.00689617,0.0120618,2258.81
2,0.03125,-0.640625,-0.765625,0.0407037,0.562626,571.455
2,0.03125,-0.609375,-0.765625,0.00100102,0.999744,630.88
1,0.03125,-0.578125,-0.765625,0,1,768
1,0.03125,-0.546875,-0.765625,0,1,896
1,0.03125,-0.515625,-0.765625,0,1,1024
1,0.03125,-0.484375,-0.765625,0,1,1152
1,0.03125,-0.453125,-0.765625,0,1,1280
1,0.03125,-0.421875,-0.765625,0,1,1408
1,0.03125,-0.390625,-0.765625,0,1,1536
1,0.03125,-0.359375,-0.765625,0,1,1664
1,0.03125,-0.328125,-0.765625,0,1,1792
1,0.03125,-0.296875,-0.765625,0,1,1920
1,0.03125,-0.265625,-0.765625,0,1,2048
1,0.03125,-0.234375,-0.765625,0,1,2176
1,0.03125,-0.203125,-0.765625,0,1,2304
1,0.03125,-0.171875,-0.765625,0,1,2432
1,0.03125,-0.140625,-0.765625,0,1,2560
1,0.03125,-0.109375,-0.765625,0,1,2688
1,0.03125,-0.078125,-0.765625,0,1,2816
1,0.03125,-0.046875,-0.765625,0,1,2944
1,0.03125,-0.015625,-0.765625,0,1,3072
1,0.03125,0.015625,-0.765625,0,1,3200
1,0.03125,0.046875,-0.765625,0,1,3328
1,0.03125,0.078125,-0.765625,0,1,3456
1,0.03125,0.109375,-0.765625,0,1,3584
1,0.03125,0.140625,-0.765625,0,1,3712
1,0.03125,0.171875,-0.765625,0,1,3840
1,0.03125,0.203125,-0.765625,0,1,3968
1,0.03125,0.234375,-0.765625,0,1,4096
1,0.03125,0.265625,-0.765625,0,1,4224
1,0.03125,0.296875,-0.765625,0,1,4352
1,0.03125,0.328125,-0.765625,0,1,4480
1,0.03125,0.359375,-0.765625,0,1,4608
1,0.03125,0.390625,-0.765625,0,1,4736
1,0.03125,0.421875,-0.765625,0,1,4864
1,0.03125,0.453125,-0.765625,0,1,4992
1,0.03125,0.484375,-0.765625,0,1,5120
1,0.03125,0.515625,-0.765625,0,1,5248
1,0.03125,0.546875,-0.765625,0,1,5376
1,0.03125,0.578125,-0.765625,0,1,5504
2,0.03125,0.609375,-0.765625,0.00100102,0.999744,5537.61
2,0.03125,0.640625,-0.765625,0.0407037,0.562625,5151.39
2,0.03125,0.671875,-0.765625,0.00689617,0.0120618,21147.4
0,0.03125,0.703125,-0.765625,0,0,0
0,0.03125,0.734375,-0.765625,0,0,0
0,0.03125,0.765625,-0.765625,0,0,0
0,0.03125,0.796875,-0.765625,0,0,0
0,0.03125,0.828125,-0.765625,0,0,0
0,0.03125,0.859375,-0.765625,0,0,0
0,0.03125,0.890625,-0.765625,0,0,0
0,0.03125,0.921875,-0.765625,0,0,0
0,0.03125,0.953125,-0.765625,0,0,0
